RPM,Engine_Temperature_C,Speed_kmph,Battery_SOC_%,Battery_SOH_%,Battery_Temperature_C,Engine_Overheat,Overspeed,High_RPM,Battery_Critical,Fault
4034,98.12984573081133,176,100.0,100.0,38.26890699361905,False,True,False,False,1
5626,87.63010084966658,31,77.98795502718784,97.12493008737486,32.5739172635723,False,False,False,False,0
5094,83.50487045394928,29,74.30017007026774,99.53445371930896,38.99796777257525,False,False,False,False,0
5434,103.42789883427932,3,56.79652786743401,91.28250865590134,33.176935954121575,False,False,False,False,0
4970,81.94153971491106,19,88.56980462631932,97.920560842482,33.92385505929972,False,False,False,False,0
5426,99.30216934039125,73,69.08594264110413,98.34522599915172,31.34933899955758,False,False,False,False,0
3640,96.88875581932405,186,100.0,96.50427934858602,32.28065886139911,False,True,False,False,1
5999,109.10985850826265,182,75.31927081242627,92.74744920577568,40.9899211960083,False,True,False,False,1
5077,95.72817995662308,62,97.74296408922856,95.63180054415145,31.9501300210802,False,False,False,False,0
5218,89.81680998595257,32,63.78028461521013,90.86415145900344,26.955025873688424,False,False,False,False,0
1450,106.0092717510332,172,81.04988644624753,96.13152578123312,41.35204345097761,False,True,False,False,1
4803,97.6881650819591,153,100.0,97.13545432108124,42.19069518505586,False,True,False,False,1
893,90.17141196984788,93,90.16580210670026,90.24895073290354,33.889153984692285,False,False,False,False,0
2627,88.66769439371926,73,88.59046559672471,93.4756491735417,48.04231466945364,False,False,False,False,0
3975,97.06339218269235,48,77.01417191652239,90.42070274481875,44.37903333667733,False,False,False,False,0
4541,92.31489499229748,98,79.64354806822246,100.0,37.21159400117058,False,False,False,False,0
4129,81.16501036637837,39,86.54552047904677,97.4990359220072,25.14722936490393,False,False,False,False,0
2333,75.59075055391986,28,70.76113396393788,100.0,36.048434355952935,False,False,False,False,0
768,91.73913971760336,132,86.2237455741732,91.1771342514184,42.77444210771365,False,True,False,False,1
5784,94.0670107935484,139,100.0,99.5290338400292,37.69831113884384,False,True,False,False,1
1329,93.26891074882424,188,63.843479009870144,98.03595543846038,39.05104829139678,False,True,False,False,1
5152,91.60391649424622,67,75.78461901956145,91.7216306510946,37.93926145199508,False,False,False,False,0
3147,106.8227799876215,173,73.7922721312012,97.71656790475924,41.10600766832842,False,True,False,False,1
5764,81.82220150092661,111,71.50801938829645,94.86042699891328,35.18448799338674,False,False,False,False,0
4834,84.21120976253681,140,100.0,89.30442272013434,34.138240051874014,False,True,False,False,1
6353,97.48010312514673,66,94.3372209017916,99.57990161932,37.46208254782086,False,False,True,False,1
1728,90.55724631217316,23,89.72465696869914,90.56131412927223,28.831656068484605,False,False,False,False,0
1278,98.86550066781778,152,59.6687691892734,88.10031879815128,35.04428184513693,False,True,False,False,1
4561,99.27987992014378,48,71.74002362143136,92.87919011497516,37.49592191193443,False,False,False,False,0
1199,80.42944984859008,26,81.44008378962538,91.98286181953588,37.142223403028005,False,False,False,False,0
3325,95.79406862987524,131,81.17799284897825,86.75346624475519,33.66995386725296,False,True,False,False,1
6014,95.01283679540003,64,74.39067379238111,89.9602901923383,32.9467467068704,False,False,True,False,1
2673,93.83447737847612,150,94.42500150051583,90.73015465160738,32.19343300577836,False,True,False,False,1
1247,114.61598845182505,120,76.63417499982056,87.59146264285613,27.757883934862537,True,False,False,False,1
6971,93.10291362621336,190,58.21058240891803,96.38618016629076,33.68978247256162,False,True,True,False,1
6054,89.37805593544405,186,61.04020714753873,97.19386429601316,32.56795402115004,False,True,True,False,1
5651,89.45490839503938,158,100.0,92.32895032260971,39.91862971479273,False,True,False,False,1
3765,109.83949331236192,139,92.9148016414174,97.64572423430272,45.71475713922519,False,True,False,False,1
2225,87.51674021795169,149,77.36117805854774,96.04628473560788,45.57046953791753,False,True,False,False,1
5097,82.87924194409895,125,61.674366322513904,97.70806297740896,33.49088216973227,False,True,False,False,1
1267,90.7426049039345,113,53.89403474400861,100.0,39.5439137604787,False,False,False,False,0
823,91.442209909674,151,48.14379031483303,87.86677143229436,30.029232744881828,False,True,False,False,1
3339,98.18808018404523,78,74.96463961870752,92.6879731616008,39.42360944795301,False,False,False,False,0
6514,95.72141398294671,25,78.70796320632701,94.66662535857682,38.0214033259555,False,False,True,False,1
3496,75.14653582976612,149,75.93577494963596,100.0,27.168975814274724,False,True,False,False,1
1454,90.17678343591636,27,54.76446574882763,100.0,28.245220882119902,False,False,False,False,0
4194,88.73939457723915,133,73.20535127813002,96.84021589071126,36.74769195654663,False,True,False,False,1
1761,91.23314492240551,110,84.9820204677417,97.0705234469701,31.35347396663372,False,False,False,False,0
4556,99.2013391848487,26,97.77454938711972,93.23544331104873,31.067345457638936,False,False,False,False,0
6713,96.46966966880774,23,89.36776536591546,98.96965969640738,36.24094950440888,False,False,True,False,1
6852,82.82477960041791,14,93.16899519832566,99.80755213682114,37.2332487481384,False,False,True,False,1
2372,63.30278274282877,80,91.72543288546628,100.0,39.84336427676993,False,False,False,False,0
1075,82.67030872413115,6,71.08203984836545,94.63045004074652,45.545144556468784,False,False,False,False,0
5428,106.8676186111418,151,81.43035431694341,91.88730250922865,39.08196735733248,False,True,False,False,1
2031,96.85672805502108,151,76.05936139837023,94.76468318624084,43.80457728680976,False,True,False,False,1
2147,82.0676240419752,161,100.0,89.37227157828633,42.41463325760142,False,True,False,False,1
3974,88.93934103866177,143,100.0,91.46195239621936,29.608424779109622,False,True,False,False,1
652,97.42192194957607,176,100.0,95.42334435549265,40.444977148892434,False,True,False,False,1
5621,86.58070574252424,55,93.54873906057334,98.84771680047568,37.139535546950746,False,False,False,False,0
2638,99.309356550123,36,53.12529991341443,97.72802227715124,42.21762714298229,False,False,False,False,0
2035,99.00202706846116,4,97.31396161882267,93.27261558319094,39.711144202004256,False,False,False,False,0
3379,86.92102330057726,20,90.94423864216894,100.0,49.6468709048692,False,False,False,False,0
6087,83.19414476453807,181,90.7819371059529,94.35057809600724,47.167917162285526,False,True,True,False,1
1042,71.8655172999355,105,60.631541665215686,97.0838467103748,28.159238924294986,False,False,False,False,0
4407,92.0434545750064,109,100.0,100.0,32.71820636314809,False,False,False,False,0
1110,94.02979382480692,50,73.50829035828156,99.89009432912424,38.55254940457678,False,False,False,False,0
2585,79.11938699762248,148,100.0,96.23196787787268,36.51223807541164,False,True,False,False,1
4450,90.23627456940366,89,100.0,91.00830291413224,40.04644328025918,False,False,False,False,0
6036,64.97051484532246,129,83.84075839496965,92.03592621384058,34.67472621926432,False,True,True,False,1
6091,96.6790917940424,60,76.35255674620687,96.63466440176708,44.62341941347233,False,False,True,False,1
4093,86.03770688121554,41,73.01175488742722,89.9672571695802,29.544966254790417,False,False,False,False,0
3345,73.552359565448,78,64.24994399225594,98.08785366425978,33.18246867518599,False,False,False,False,0
4297,100.7700646674188,9,65.37090622110848,92.08619330614336,30.155048658039536,False,False,False,False,0
3159,92.1281403344898,144,68.68936300316011,92.33922310309588,30.56755097188012,False,True,False,False,1
2012,65.49708766135623,113,68.24970093698289,100.0,30.396018429657936,False,False,False,False,0
6921,88.49435931383142,63,85.30652171834802,97.9549996463309,33.235250751644166,False,False,True,False,1
3142,97.3006820780221,23,100.0,100.0,37.18067307896796,False,False,False,False,0
4344,95.81017251791656,31,73.96221341906205,100.0,26.928902846509043,False,False,False,False,0
1915,85.91019127908787,143,100.0,100.0,40.92854044963819,False,True,False,False,1
5657,91.02752795335664,153,82.61192007498072,97.76288992444744,34.78530438368005,False,True,False,False,1
2724,71.62584365986564,85,69.80647657610938,96.29725543117132,30.01202311469851,False,False,False,False,0
4727,85.39838666791158,118,39.81596642817023,89.2788305726524,41.95243959898817,False,False,False,False,0
1465,96.8008636629276,161,66.9707073477968,96.19460074064652,37.5440944637427,False,True,False,False,1
1829,99.31211678288165,94,100.0,85.30626167691116,32.90067455663847,False,False,False,False,0
1334,93.13700172956584,58,79.67511707341293,98.13707526848704,34.239239770981314,False,False,False,False,0
1472,80.75814099866507,79,82.8292909015608,83.24165048398959,41.34149205161976,False,False,False,False,0
2220,85.99852798018323,166,98.33388740252988,93.10012236539995,38.054984500739415,False,True,False,False,1
5921,114.28062595127972,39,54.1355717890591,95.04984127394034,38.03214508514718,True,False,False,False,1
3136,89.76467295578072,3,60.811402215545954,96.76330552905245,38.737646646579385,False,False,False,False,0
6329,90.10977545642884,94,79.52920563042021,100.0,35.378652372017115,False,False,True,False,1
4372,84.89154945823232,136,79.0549604904575,97.92724569427249,47.88444218611773,False,True,False,False,1
3292,96.62196995108728,88,74.88938015490372,93.67598738668308,31.58331174826156,False,False,False,False,0
6398,88.61525073339803,59,44.5698744495477,99.17148715778428,36.15820549842687,False,False,True,False,1
6915,97.2686607177908,122,65.02719591946597,99.61144410056365,44.2559739794037,False,True,True,False,1
4897,99.75888141585656,139,76.2435548853362,95.3855867159078,34.48644584951013,False,True,False,False,1
4321,83.6767250290503,107,65.85500242585155,89.96792915147316,31.808384953625616,False,False,False,False,0
2964,70.81971793981697,199,53.19643846561877,95.35918399070776,38.49167888154317,False,True,False,False,1
2777,102.14669343185734,101,71.11701867358707,95.34449817677312,39.08244430838438,False,False,False,False,0
3813,78.78825510235413,57,69.86553482178383,91.04144896977805,37.88912275175578,False,False,False,False,0
6878,86.9587393516555,93,53.13824213375876,98.5565172321845,35.01632494206923,False,False,True,False,1
3006,101.40137927925127,2,99.18250585229684,98.58794128056554,40.96125982107673,False,False,False,False,0
5514,85.75501230418895,180,85.21208625598275,90.42872388551476,39.93584870063442,False,True,False,False,1
5677,86.82691572535084,75,100.0,97.84860348933604,39.771062120356895,False,False,False,False,0
1242,92.8953935563895,22,54.60864820407868,93.97699477453938,36.67059585390656,False,False,False,False,0
5371,103.18675042938943,127,92.42956443798356,97.78571991009709,36.77824238351472,False,True,False,False,1
5070,102.60951336444232,95,77.39932577140395,99.33989081427193,29.01639338281376,False,False,False,False,0
4332,86.10050397021794,5,57.6181372038663,88.40451678857995,33.832213569359105,False,False,False,False,0
5693,87.5383026736737,155,76.34306461590153,89.79138731863553,35.88792454982663,False,True,False,False,1
1268,104.09738253344416,53,87.56834741435453,95.1115943125036,34.78226265564761,False,False,False,False,0
3475,80.36742119757145,123,76.76837124746606,96.18957170378738,26.571024329491447,False,True,False,False,1
2974,86.58755473497887,162,98.12681240734042,96.75392934191336,29.237129981437423,False,True,False,False,1
2093,92.42643542824943,147,76.77947615494351,91.0024632906806,39.58642752313439,False,True,False,False,1
4068,103.15161677933293,79,69.0070417328365,96.15067475929966,30.62646606210729,False,False,False,False,0
5229,88.62062174921792,102,83.95928800477574,92.48193429829765,31.745863031809648,False,False,False,False,0
3212,74.54066448244278,79,97.93171875567984,99.92655003062208,29.792190912319505,False,False,False,False,0
4183,84.74851700630032,110,56.932986220529386,90.64515234764384,36.82022304719829,False,False,False,False,0
2340,109.51870088800824,84,52.928852742237,91.7886640482688,36.66688959539224,False,False,False,False,0
5980,93.26322400975776,26,78.05874640377333,97.18018034360732,27.811465973258542,False,False,False,False,0
3200,84.24065286956012,49,86.26454293361546,88.1178033288801,35.36045418925889,False,False,False,False,0
4993,93.2985070969484,57,92.64539914104238,97.83245939097584,35.65407347331957,False,False,False,False,0
5967,94.45682215242698,50,77.8221390764139,98.5833356919714,41.59246365735662,False,False,False,False,0
4118,83.93452232826056,150,82.71886020838582,95.64332109998988,30.385678161316925,False,True,False,False,1
1481,89.06681441158545,54,52.46956149300554,98.93935160761124,27.41992558120201,False,False,False,False,0
6380,95.55673443853166,28,99.88861995384693,91.97019341597267,35.943622268665095,False,False,True,False,1
5906,99.47322152255418,4,90.76275903025464,97.00474518842944,32.451974643649905,False,False,False,False,0
1811,91.45794659763727,152,100.0,100.0,26.10961276809969,False,True,False,False,1
972,105.8310298495142,198,48.48887148307448,89.96589180093456,33.484816683774135,False,True,False,False,1
2087,92.27092211086396,190,78.98273848548543,90.54754504627051,40.04015548800864,False,True,False,False,1
3100,85.04421307057854,92,64.57734528317289,94.77879382789246,26.387787234675574,False,False,False,False,0
6888,108.71336441704274,161,81.09309305526827,100.0,31.438786822629144,False,True,True,False,1
1375,86.67116346055924,142,72.41007674638809,97.9447745446262,26.080021237176894,False,True,False,False,1
1620,94.05491028414292,4,82.66846778460906,86.398607184708,35.40013809019943,False,False,False,False,0
3313,81.41024380254252,97,77.25786653893505,95.5231023221783,44.488728301773776,False,False,False,False,0
1106,89.52136916843642,142,89.39027553005364,96.08893581587508,42.18966676706776,False,True,False,False,1
1768,84.2068081164494,195,66.3905374173391,92.7817155804429,45.50261010628834,False,True,False,False,1
6181,99.88401873338508,182,56.76843668529987,92.90885955336712,36.927802753692944,False,True,True,False,1
6012,84.45150225773595,104,100.0,95.7356717699004,36.01449938077163,False,False,True,False,1
6457,83.44494745903197,71,53.13777771222877,96.82299176966664,30.249754420913806,False,False,True,False,1
4010,87.36879714037057,84,100.0,100.0,39.05657408045329,False,False,False,False,0
2720,97.21905316025308,144,81.6273829516104,98.6710777936576,35.12117535295967,False,True,False,False,1
844,90.54163087089856,32,85.69098116748886,93.54898160315436,31.89430352653949,False,False,False,False,0
3147,105.63340136944863,72,81.18981051908528,100.0,32.14010598509202,False,False,False,False,0
2891,71.49571338441162,20,92.61314892666314,92.586822706041,31.90592041746537,False,False,False,False,0
774,80.25532936651965,3,81.32529128015625,91.20331112127244,32.2053170160382,False,False,False,False,0
2926,85.85964072793546,180,83.47967460745888,100.0,35.2301850014394,False,True,False,False,1
3543,95.82490320181614,55,94.66140887421332,96.64061330739452,30.26903028366705,False,False,False,False,0
4949,90.67389941016847,22,76.2922897615508,97.76672050164994,35.01660835960384,False,False,False,False,0
4204,87.34513149559449,77,95.1479565893592,92.5169698333047,27.91067035460405,False,False,False,False,0
5211,104.96835328433411,183,80.98162857864891,94.29097794948858,37.92051755471933,False,True,False,False,1
1212,88.70565003381972,53,86.0921257625195,94.09079490632502,32.63796336762808,False,False,False,False,0
6001,80.68299771713251,63,100.0,94.33188461866054,35.09781267266835,False,False,True,False,1
2866,91.43394656044472,138,70.4811475190039,97.27772655232135,41.34189836655033,False,True,False,False,1
1880,89.52023428480132,143,78.2083518556732,97.20340114896108,29.37665894325321,False,True,False,False,1
737,89.99799749534921,70,73.28466265031862,90.67068433755564,34.13233418664456,False,False,False,False,0
3972,108.41057383618256,12,100.0,87.16550283951432,30.370965157003376,False,False,False,False,0
3815,84.21705983658511,102,61.54900263978556,92.12524762487467,28.4408276159806,False,False,False,False,0
2390,87.17273979182221,178,77.05423512579111,97.30756667143802,47.69159028343617,False,True,False,False,1
2349,110.088782977806,131,80.69170856950545,89.65158692987231,27.52475609665254,True,True,False,False,1
3881,85.68559153139715,144,100.0,93.84139187904536,24.99462130971591,False,True,False,False,1
6732,100.47289319069236,15,69.3124152611216,91.96563932543349,37.056269832088674,False,False,True,False,1
6740,85.57721471764471,39,76.23789649392084,94.86111636803685,35.582596494518185,False,False,True,False,1
2692,81.76911916869116,123,88.52051469193775,93.98227868578414,31.516749864983527,False,True,False,False,1
2223,99.10238298232402,196,88.62622786922847,94.68215462223918,31.83344117627179,False,True,False,False,1
4416,74.06097267122564,45,78.85824477904434,94.96439698810453,38.39264114527842,False,False,False,False,0
3663,104.06584611245891,153,80.53148405095071,89.30203186438763,39.74456881349549,False,True,False,False,1
4695,95.54117454570888,103,83.3549879579836,93.71272855867456,36.65577715556584,False,False,False,False,0
2333,93.26573130849114,176,81.31664451675539,96.19308167957304,33.096902745781115,False,True,False,False,1
2782,113.60224165284312,114,84.2535821396823,96.64749508489346,31.353304436923068,True,False,False,False,1
1608,107.18454991484978,64,70.52837933024698,93.46708390448018,38.73646412926276,False,False,False,False,0
6872,100.9743222901062,85,66.18243605593483,96.67810403463366,31.407117322913678,False,False,True,False,1
4554,95.34547389847728,163,100.0,97.91437514444938,20.0,False,True,False,False,1
4443,99.18697835404288,38,91.33258479351024,100.0,36.11715906326821,False,False,False,False,0
3735,87.94959303710469,53,69.65314303560378,88.7968310039159,36.743838473958,False,False,False,False,0
4763,90.02463185819461,41,91.5354739564718,95.13094153476742,39.317719625886376,False,False,False,False,0
2871,92.73756164978222,143,82.13911192031541,96.73944283658832,37.37234186286048,False,True,False,False,1
6153,94.70652234227444,181,95.65075171173984,89.58838850216091,36.328187443268206,False,True,True,False,1
1154,98.1819973789326,136,63.38215755054947,95.56180496969732,35.270115855570175,False,True,False,False,1
1314,88.07424022947008,93,64.48803068582218,92.09828101799118,37.30686049786245,False,False,False,False,0
1064,79.18616536758734,170,94.8983315426514,100.0,43.44074141833469,False,True,False,False,1
1313,84.69249884102902,22,69.45379571797265,98.68655270211372,35.077822707000834,False,False,False,False,0
6850,97.23290362603564,30,81.20264990585912,91.96434391399391,33.11248314064155,False,False,True,False,1
1523,82.10152200350512,130,76.97451261482894,91.04308300775745,35.33341771732691,False,True,False,False,1
1782,87.0103145893966,119,52.87850691090645,89.6559800189886,44.42478325299663,False,False,False,False,0
3348,83.53332196528088,131,99.95730139535388,98.63760651470834,37.51348491847977,False,True,False,False,1
2259,117.75670368332402,178,60.44883399393272,95.02930980724992,35.11264129177573,True,True,False,False,1
3085,89.58816008010866,108,93.32356428132816,89.22676342971634,29.834555753531035,False,False,False,False,0
5993,78.91508608999509,132,90.63486806862272,96.92752895711796,37.56363351680988,False,True,False,False,1
4130,80.7073244256603,148,52.10208768270675,98.9782591695772,27.19712985144353,False,True,False,False,1
2961,87.31766964223945,0,69.82905354069977,91.29743575791406,37.611394816775984,False,False,False,False,0
3460,106.63467494335372,32,50.4336176914676,96.27251284495108,31.99776918443552,False,False,False,False,0
3663,78.89022402245098,101,100.0,98.35222507935067,34.30335627031162,False,False,False,False,0
5367,75.3383800540061,104,72.91460238548801,100.0,36.79114682566947,False,False,False,False,0
2089,81.44422070878669,0,75.06875938049345,95.72916961024848,34.41856107684387,False,False,False,False,0
6404,109.862157849185,79,81.50783428044421,92.98545248413066,35.027821966063215,False,False,True,False,1
5216,76.26441066499223,151,72.06617584733351,87.35077065953102,26.496887531025795,False,True,False,False,1
6251,82.90845103567855,141,100.0,98.993317943721,26.820159072039903,False,True,True,False,1
2782,77.02039887712002,48,75.57031992087431,99.07178657073158,31.25698724603818,False,False,False,False,0
1423,81.90036081632563,69,74.2253009494975,98.2724137554125,33.85696512916761,False,False,False,False,0
6702,98.78646560550683,93,87.74705587952216,100.0,34.91202201997888,False,False,True,False,1
5111,86.5894107162974,179,82.41756213710202,97.90277950146204,29.1926394229484,False,True,False,False,1
6710,93.73913214457254,51,75.41149888555213,100.0,33.27134944879128,False,False,True,False,1
4647,82.55241148278193,63,98.72829900424423,98.27883835414688,40.66524450125256,False,False,False,False,0
4869,84.45278251204793,23,54.07753650399797,100.0,35.99227593234614,False,False,False,False,0
2375,81.47340649207787,83,78.57183819938976,88.40619371384693,39.07668170257797,False,False,False,False,0
1853,98.98439707868552,117,66.86391821030362,91.02426572014318,30.73863114474341,False,False,False,False,0
5013,80.70502588469273,137,66.69123904068154,89.52905672160449,34.49688950459842,False,True,False,False,1
6143,108.86645279758125,95,60.16474269263884,92.74603658690336,31.87838816818462,False,False,True,False,1
4996,83.39987490190558,105,70.05759803935115,99.0710520165129,37.35919138009232,False,False,False,False,0
2223,84.21547858330705,91,68.10622280260837,97.89350641870448,37.61723819280986,False,False,False,False,0
2735,96.42008073356452,138,80.60185018640803,88.18398165849666,24.356923767001145,False,True,False,False,1
3864,88.29823437562511,64,72.4248713580933,100.0,32.94854801035,False,False,False,False,0
630,83.94884617622712,11,86.19081595421538,96.13654589461328,32.77387525547557,False,False,False,False,0
1091,86.66117408425717,132,80.4315676519252,94.77864200604203,33.64042180709667,False,True,False,False,1
4023,75.10012289250676,140,77.49626588373137,87.68294168414447,35.59454676049949,False,True,False,False,1
5569,81.88611292620628,98,69.55664272598003,100.0,24.073641078506647,False,False,False,False,0
5896,70.34974224489918,196,74.88644437127768,99.74543432223098,40.87694070180153,False,True,False,False,1
1417,88.8538063646495,35,66.22814110816745,93.43286482133456,30.794914031977303,False,False,False,False,0
3200,97.51649580056645,110,73.64935246343448,98.1667597646253,32.8977983062557,False,False,False,False,0
5421,100.12276394312222,101,73.82147511563124,97.25168545155618,39.57148646629038,False,False,False,False,0
1459,101.2476683968214,99,62.05209046277245,93.0661957943168,36.72459077609799,False,False,False,False,0
1042,94.14086180848876,118,77.26109097130711,94.07232157749355,30.26999852050844,False,False,False,False,0
2288,88.50459889899564,56,40.34374939265349,96.4716533655941,40.946026593693055,False,False,False,False,0
3550,93.50408552409787,36,96.8912439041326,87.86000714969146,35.63723104337772,False,False,False,False,0
6713,82.75741241877773,172,86.39509047957175,82.28671625467862,30.64146847734448,False,True,True,False,1
5703,64.69354896972247,186,69.93604218210307,96.84106788969768,32.145860079842016,False,True,False,False,1
1736,88.29237005307465,101,98.92017420411112,99.18380846114712,37.0877937975978,False,False,False,False,0
1698,94.89735641576922,82,76.75446907897927,90.81838197986808,33.55602524688312,False,False,False,False,0
5196,78.14394374363776,70,100.0,90.3606997720142,33.84058135764008,False,False,False,False,0
1575,81.96617946851153,71,84.71912021002905,95.76167402923424,36.418170028169705,False,False,False,False,0
1190,89.56366486357321,27,84.7492734907844,92.69600909893708,37.5053818143199,False,False,False,False,0
2889,77.90842759306528,142,96.4566187679378,97.4530911929278,33.77154439501148,False,True,False,False,1
6184,85.32984490669139,199,100.0,92.3178593894082,33.5341407311552,False,True,True,False,1
6144,90.22832899966748,149,70.06142293486258,96.91705736697232,26.2143319656448,False,True,True,False,1
722,87.0046473859325,176,92.50287848071903,97.09087384526622,34.94413877862682,False,True,False,False,1
5769,98.26569015559672,144,84.54646530289862,94.16948001878036,32.8395250033302,False,True,False,False,1
2646,99.2572731347648,173,86.01395948847282,100.0,30.57699895739196,False,True,False,False,1
3979,89.03041752939363,66,55.91394138082988,94.28421559052192,23.791174064003645,False,False,False,False,0
5629,90.18972063197666,141,61.657108691201145,97.00127190195462,34.64826910760849,False,True,False,False,1
6359,99.71709345307433,143,74.15350805950672,100.0,30.84263410650117,False,True,True,False,1
4911,105.63807735053896,160,85.72507134251273,88.66300931412673,37.367459597232425,False,True,False,False,1
4868,100.15645107596518,41,99.9388828919846,95.80508199102948,42.71870285327266,False,False,False,False,0
1898,87.49803277837603,182,100.0,100.0,36.30767289929537,False,True,False,False,1
3474,66.25364574278225,189,84.84075108922039,91.64176203209124,31.68866284005748,False,True,False,False,1
5656,74.75036613048677,99,57.68259041683418,93.6960827356002,33.32507326707248,False,False,False,False,0
2560,73.04939501062839,118,87.95709799719575,92.84399038019434,33.84876691694687,False,False,False,False,0
840,75.18821368788949,117,70.17171261486014,93.98548956591988,20.95036269210155,False,False,False,False,0
1033,85.36910798228067,199,77.22278647760085,88.94694683541549,36.246268299669104,False,True,False,False,1
4632,98.86418168196732,83,71.68735926256325,98.48378177219958,35.44331016923659,False,False,False,False,0
6974,92.21614257027508,48,93.53586540927274,100.0,33.95088462162532,False,False,True,False,1
4616,90.03632781366954,99,91.15648088872304,96.38620881695948,27.579232559716825,False,False,False,False,0
3810,81.00332763177971,64,77.98424718657674,95.37788766818863,33.28808681647402,False,False,False,False,0
5415,94.42451423435938,18,62.946354361996725,98.44926372236908,35.76231352910149,False,False,False,False,0
5698,93.50616633271576,37,96.15960191577253,96.85455458990606,35.785206554435376,False,False,False,False,0
3936,96.98231604001056,3,95.68616384359218,93.27603576129344,37.75747954797599,False,False,False,False,0
6218,89.59165446333076,39,77.1402911066425,92.60294214894466,26.30916889191312,False,False,True,False,1
637,83.81956808319156,54,67.4363550053547,98.70123993605269,38.976159517513,False,False,False,False,0
3465,83.97442320477502,133,85.19908783263722,100.0,29.59548727884401,False,True,False,False,1
2726,87.96315245733214,128,93.14933086192104,95.03055285688195,34.38398443701517,False,True,False,False,1
1750,114.81297404158909,135,83.50451698908525,95.8625623028188,30.810903132056147,True,True,False,False,1
2402,99.72969058086834,23,82.82387274369547,99.20509866751676,32.08949468063972,False,False,False,False,0
6427,88.22818798924182,186,64.53826450232486,100.0,41.37131302512253,False,True,True,False,1
6999,112.2748310172359,113,51.96338617570199,100.0,35.445760682087595,True,False,True,False,1
5587,78.7600223123754,100,73.41964720209621,93.01514295921284,36.90251432714824,False,False,False,False,0
1248,94.06430111291333,125,61.33121707204991,96.13222670630148,31.00367581131396,False,True,False,False,1
2917,77.02600620234642,145,96.11455353850256,93.62306488843532,35.81977852163505,False,True,False,False,1
6511,90.99796405774882,172,88.39342343741463,88.97611001972759,26.82998411041332,False,True,True,False,1
5655,96.63711925352555,11,79.5894293199088,96.56252422107949,33.36961780546248,False,False,False,False,0
1134,78.78754272877434,104,70.25626455487453,100.0,35.18902317030625,False,False,False,False,0
1355,96.8414048632099,51,87.35947549464214,97.99006039592476,31.55716868198557,False,False,False,False,0
3195,85.0193381940083,62,90.00980546314463,100.0,33.35558252464189,False,False,False,False,0
5483,105.84473655064674,188,60.3365093567742,95.72168867742522,37.14832185882171,False,True,False,False,1
6435,91.96570291821156,116,85.10322364688466,94.72749193440752,36.4232210846987,False,False,True,False,1
5383,87.70592028908705,10,89.57484043298797,96.37246332403154,27.75735409814537,False,False,False,False,0
6429,111.79140301641247,68,69.69066713979865,92.75445569907323,34.35400676769608,True,False,True,False,1
6652,87.20996487073754,109,99.8208861003023,92.18403230913704,42.869467746917685,False,False,True,False,1
5354,89.76508317081294,182,66.20850615764402,95.16123735184956,37.82091032260608,False,True,False,False,1
1582,87.21880501157104,181,100.0,93.69158229318458,29.818623677543755,False,True,False,False,1
4537,83.26789763967678,49,73.0808938657841,100.0,35.05782159339585,False,False,False,False,0
2078,97.04855543362687,61,81.67574096208484,96.90403061513383,28.60340803176041,False,False,False,False,0
5548,92.00808116354804,122,72.19437864895924,94.44030970073496,33.07552967026624,False,True,False,False,1
687,73.5067933228504,128,91.47503205536692,92.16578640883333,38.536944906233416,False,True,False,False,1
6186,75.17174739682018,24,44.36145096792046,92.91315817886654,38.48702412010815,False,False,True,False,1
1432,103.16087850608376,20,100.0,94.44740162768514,35.77874074196524,False,False,False,False,0
5504,83.69685896801005,155,65.32911869802876,95.43582666136318,39.823394087472735,False,True,False,False,1
3556,83.96232518370586,63,71.4460672201886,95.96326359314888,36.94384145016315,False,False,False,False,0
5502,97.90748004551358,96,77.62233736734495,100.0,39.692196754657886,False,False,False,False,0
4041,83.47934003677716,126,85.51125408069177,95.45964369191849,33.926431944404214,False,True,False,False,1
4799,81.22870632050785,193,89.92939264416195,95.8517619915096,39.06412713552635,False,True,False,False,1
1435,91.01750201552883,142,83.49499433293036,91.75244744741173,37.39232796242175,False,True,False,False,1
2338,90.75124015108076,159,68.80816635970997,94.16685197846094,22.794031703686382,False,True,False,False,1
5873,93.14057273024736,62,67.43964850786594,94.58411806720882,35.246868119076446,False,False,False,False,0
6297,111.43690825624648,76,100.0,100.0,40.69694683854402,True,False,True,False,1
1054,104.90124813512531,152,88.39886395665123,83.4968902268221,28.55176337302441,False,True,False,False,1
5696,92.92873427070192,48,100.0,98.77190223793912,25.30710406058589,False,False,False,False,0
5540,97.15753253914328,90,99.3255338673977,93.74187213877268,34.36948036077329,False,False,False,False,0
6283,81.59957142693452,46,99.41730019212642,95.2663515462908,27.31129747880755,False,False,True,False,1
1774,89.09203324363551,189,69.65406866315513,100.0,28.709831982919287,False,True,False,False,1
2064,99.52448085614456,4,99.7413061188302,97.96786430571645,28.649148373906705,False,False,False,False,0
3546,85.36173159498502,150,93.12111819993956,100.0,33.544016563290185,False,True,False,False,1
3090,92.30473775962244,47,92.68032336626648,95.14422946919788,39.18728897133618,False,False,False,False,0
5627,85.3399443552114,80,76.34621167118885,91.54698990609091,37.18931972735628,False,False,False,False,0
3382,80.1431867263806,144,81.98109882733387,97.7091759369051,44.75810675690025,False,True,False,False,1
